Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"openBrowser(""https://wealthyretirement.com/dividend-reinvestment-calculator/"")",Chrome 73.0.3683.103,,2019-04-18 13:30:14,2019-04-18 13:30:18,3.663s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,2019-04-18 13:30:18,2019-04-18 13:30:18,0.000s,PASSED
"baseUrl = ""https://wealthyretirement.com/dividend-reinvestment-calculator/""",Chrome 73.0.3683.103,,2019-04-18 13:30:18,2019-04-18 13:30:18,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 73.0.3683.103,,2019-04-18 13:30:18,2019-04-18 13:30:18,0.012s,PASSED
"selenium.open(""https://wealthyretirement.com/dividend-reinvestment-calculator/"")",Chrome 73.0.3683.103,,2019-04-18 13:30:18,2019-04-18 13:30:19,1.596s,PASSED
"selenium.click(""id=initialNumberOfShares"")",Chrome 73.0.3683.103,,2019-04-18 13:30:19,2019-04-18 13:30:20,0.074s,PASSED
"selenium.type(""id=initialNumberOfShares"", ""300"")",Chrome 73.0.3683.103,,2019-04-18 13:30:20,2019-04-18 13:30:20,0.040s,PASSED
"selenium.click(""id=initialPriceOfShares"")",Chrome 73.0.3683.103,,2019-04-18 13:30:20,2019-04-18 13:30:20,0.051s,PASSED
"selenium.type(""id=initialPriceOfShares"", ""200"")",Chrome 73.0.3683.103,,2019-04-18 13:30:20,2019-04-18 13:30:20,0.039s,PASSED
"selenium.click(""id=annualDividend"")",Chrome 73.0.3683.103,,2019-04-18 13:30:20,2019-04-18 13:30:20,0.051s,PASSED
"selenium.type(""id=annualDividend"", ""30,000"")",Chrome 73.0.3683.103,,2019-04-18 13:30:20,2019-04-18 13:30:20,0.039s,PASSED
"selenium.click(""id=dividendAnnualGrowthRate"")",Chrome 73.0.3683.103,,2019-04-18 13:30:20,2019-04-18 13:30:20,0.049s,PASSED
"selenium.type(""id=dividendAnnualGrowthRate"", ""4"")",Chrome 73.0.3683.103,,2019-04-18 13:30:20,2019-04-18 13:30:20,0.038s,PASSED
"selenium.click(""id=stockPriceAnnualGrowthRate"")",Chrome 73.0.3683.103,,2019-04-18 13:30:20,2019-04-18 13:30:20,0.050s,PASSED
"selenium.type(""id=stockPriceAnnualGrowthRate"", ""5"")",Chrome 73.0.3683.103,,2019-04-18 13:30:20,2019-04-18 13:30:20,0.040s,PASSED
"selenium.click(""id=numberOfYears"")",Chrome 73.0.3683.103,,2019-04-18 13:30:20,2019-04-18 13:30:20,0.050s,PASSED
"selenium.type(""id=numberOfYears"", ""2"")",Chrome 73.0.3683.103,,2019-04-18 13:30:20,2019-04-18 13:30:20,0.039s,PASSED
"selenium.click(""id=numOfReinvestmentPerYear"")",Chrome 73.0.3683.103,,2019-04-18 13:30:20,2019-04-18 13:30:20,0.079s,PASSED
"selenium.select(""id=numOfReinvestmentPerYear"", ""label=3"")",Chrome 73.0.3683.103,,2019-04-18 13:30:20,2019-04-18 13:30:20,0.336s,PASSED
"selenium.click(""id=dividend-reinvestment-calculate"")",Chrome 73.0.3683.103,,2019-04-18 13:30:20,2019-04-18 13:30:21,0.308s,PASSED
"takeScreenshot(""/Users/sthokala/Documents/ProdDRCalculator.png"")",Chrome 73.0.3683.103,,2019-04-18 13:30:21,2019-04-18 13:30:21,0.555s,PASSED
selenium.close(),Chrome 73.0.3683.103,,2019-04-18 13:30:21,2019-04-18 13:30:21,0.112s,PASSED
