Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Prod_MutualFund,Firefox 66.0,,2019-04-18 11:00:46,2019-04-18 11:01:01,14.890s,PASSED
"openBrowser(""https://wealthyretirement.com/mutual-fund-calculator/"")",Firefox 66.0,,2019-04-18 11:00:46,2019-04-18 11:00:54,7.466s,PASSED
driver = getWebDriver(),Firefox 66.0,,2019-04-18 11:00:54,2019-04-18 11:00:54,0.001s,PASSED
"baseUrl = ""https://wealthyretirement.com/mutual-fund-calculator/""",Firefox 66.0,,2019-04-18 11:00:54,2019-04-18 11:00:54,0.000s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Firefox 66.0,,2019-04-18 11:00:54,2019-04-18 11:00:54,0.014s,PASSED
"selenium.open(""https://wealthyretirement.com/mutual-fund-calculator/"")",Firefox 66.0,,2019-04-18 11:00:54,2019-04-18 11:00:56,2.058s,PASSED
"selenium.selectFrame(""index=0"")",Firefox 66.0,,2019-04-18 11:00:56,2019-04-18 11:00:56,0.015s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Investment Return Calculator'])[1]/following::div[2]"")",Firefox 66.0,,2019-04-18 11:00:56,2019-04-18 11:00:56,0.255s,PASSED
"selenium.type(""id=years"", ""12"")",Firefox 66.0,,2019-04-18 11:00:56,2019-04-18 11:00:56,0.060s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Years:'])[1]/following::div[2]"")",Firefox 66.0,,2019-04-18 11:00:56,2019-04-18 11:00:56,0.228s,PASSED
"selenium.type(""id=rateOfReturn"", ""3"")",Firefox 66.0,,2019-04-18 11:00:56,2019-04-18 11:00:56,0.059s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Rate of Return:'])[1]/following::div[2]"")",Firefox 66.0,,2019-04-18 11:00:56,2019-04-18 11:00:57,0.228s,PASSED
"selenium.type(""id=initialInvestment"", ""23000"")",Firefox 66.0,,2019-04-18 11:00:57,2019-04-18 11:00:57,0.046s,PASSED
"selenium.type(""id=annualInvestments"", ""24000"")",Firefox 66.0,,2019-04-18 11:00:57,2019-04-18 11:00:57,0.044s,PASSED
"selenium.type(""id=inflationRate"", ""4"")",Firefox 66.0,,2019-04-18 11:00:57,2019-04-18 11:00:57,0.044s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Inflation Rate:'])[1]/following::div[2]"")",Firefox 66.0,,2019-04-18 11:00:57,2019-04-18 11:00:57,0.726s,PASSED
"selenium.type(""id=taxRate"", ""3"")",Firefox 66.0,,2019-04-18 11:00:57,2019-04-18 11:00:58,0.048s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Tax Rate:'])[1]/following::label[1]"")",Firefox 66.0,,2019-04-18 11:00:58,2019-04-18 11:00:58,0.729s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Actual values'])[1]/following::label[1]"")",Firefox 66.0,,2019-04-18 11:00:58,2019-04-18 11:00:59,0.724s,PASSED
"selenium.click(""id=investment-return-calculate"")",Firefox 66.0,,2019-04-18 11:00:59,2019-04-18 11:01:00,0.732s,PASSED
"selenium.click(""id=investment-return-calculate"")",Firefox 66.0,,2019-04-18 11:01:00,2019-04-18 11:01:00,0.737s,PASSED
"takeScreenshot(""/Users/sthokala/Documents/ProdMFCalculator.png"")",Firefox 66.0,,2019-04-18 11:01:00,2019-04-18 11:01:01,0.110s,PASSED
selenium.close(),Firefox 66.0,,2019-04-18 11:01:01,2019-04-18 11:01:01,0.457s,PASSED
,,,,,,
Test Cases/Prod_DividendReinvestment,Firefox 66.0,,2019-04-18 11:01:01,2019-04-18 11:01:01,0.152s,FAILED
"openBrowser(""https://wealthyretirement.com/dividend-reinvestment-calculator/"")",Firefox 66.0,,2019-04-18 11:01:01,2019-04-18 11:01:01,0.063s,FAILED
