Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"openBrowser(""https://wealthyretirement.com/dividend-reinvestment-calculator/"")",Chrome 73.0.3683.103,,2019-04-18 12:05:25,2019-04-18 12:05:29,3.573s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,2019-04-18 12:05:29,2019-04-18 12:05:29,0.001s,PASSED
"baseUrl = ""https://wealthyretirement.com/dividend-reinvestment-calculator/""",Chrome 73.0.3683.103,,2019-04-18 12:05:29,2019-04-18 12:05:29,0.000s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 73.0.3683.103,,2019-04-18 12:05:29,2019-04-18 12:05:29,0.018s,PASSED
"selenium.open(""https://wealthyretirement.com/dividend-reinvestment-calculator/"")",Chrome 73.0.3683.103,,2019-04-18 12:05:29,2019-04-18 12:05:30,1.439s,PASSED
"selenium.click(""id=initialNumberOfShares"")",Chrome 73.0.3683.103,,2019-04-18 12:05:30,2019-04-18 12:05:31,0.079s,PASSED
"selenium.type(""id=initialNumberOfShares"", ""300"")",Chrome 73.0.3683.103,,2019-04-18 12:05:31,2019-04-18 12:05:31,0.044s,PASSED
"selenium.click(""id=initialPriceOfShares"")",Chrome 73.0.3683.103,,2019-04-18 12:05:31,2019-04-18 12:05:31,0.056s,PASSED
"selenium.type(""id=initialPriceOfShares"", ""200"")",Chrome 73.0.3683.103,,2019-04-18 12:05:31,2019-04-18 12:05:31,0.051s,PASSED
"selenium.click(""id=annualDividend"")",Chrome 73.0.3683.103,,2019-04-18 12:05:31,2019-04-18 12:05:31,0.050s,PASSED
"selenium.type(""id=annualDividend"", ""30,000"")",Chrome 73.0.3683.103,,2019-04-18 12:05:31,2019-04-18 12:05:31,0.039s,PASSED
"selenium.click(""id=dividendAnnualGrowthRate"")",Chrome 73.0.3683.103,,2019-04-18 12:05:31,2019-04-18 12:05:31,0.048s,PASSED
"selenium.type(""id=dividendAnnualGrowthRate"", ""4"")",Chrome 73.0.3683.103,,2019-04-18 12:05:31,2019-04-18 12:05:31,0.040s,PASSED
"selenium.click(""id=stockPriceAnnualGrowthRate"")",Chrome 73.0.3683.103,,2019-04-18 12:05:31,2019-04-18 12:05:31,0.050s,PASSED
"selenium.type(""id=stockPriceAnnualGrowthRate"", ""5"")",Chrome 73.0.3683.103,,2019-04-18 12:05:31,2019-04-18 12:05:31,0.037s,PASSED
"selenium.click(""id=numberOfYears"")",Chrome 73.0.3683.103,,2019-04-18 12:05:31,2019-04-18 12:05:31,0.050s,PASSED
"selenium.type(""id=numberOfYears"", ""2"")",Chrome 73.0.3683.103,,2019-04-18 12:05:31,2019-04-18 12:05:31,0.038s,PASSED
"selenium.click(""id=numOfReinvestmentPerYear"")",Chrome 73.0.3683.103,,2019-04-18 12:05:31,2019-04-18 12:05:31,0.073s,PASSED
"selenium.select(""id=numOfReinvestmentPerYear"", ""label=3"")",Chrome 73.0.3683.103,,2019-04-18 12:05:31,2019-04-18 12:05:31,0.336s,PASSED
"selenium.click(""id=dividend-reinvestment-calculate"")",Chrome 73.0.3683.103,,2019-04-18 12:05:31,2019-04-18 12:05:32,0.307s,PASSED
"takeScreenshot(""/Users/sthokala/Documents/ProdDRCalculator.png"")",Chrome 73.0.3683.103,,2019-04-18 12:05:32,2019-04-18 12:05:32,0.532s,PASSED
selenium.close(),Chrome 73.0.3683.103,,2019-04-18 12:05:32,2019-04-18 12:05:32,0.112s,PASSED
